tc   x    zmpx    ubx   lbx   y    zmpy    uby   lby
2.97  0.69161  0.774455  0.7  0.9  0.041576  0.0863682  0.05  0.15
2.98  0.695234  0.778312  0.7  0.9  0.0430162  0.0877987  0.05  0.15
2.99  0.698776  0.782088  0.7  0.9  0.0444126  0.0891853  0.05  0.15
3  0.702236  0.785206  0.7  0.9  0.0457651  0.0903082  0.05  0.15
3.01  0.705615  0.788242  0.7  0.9  0.0470739  0.0913875  0.05  0.15
3.02  0.708913  0.790719  0.7  0.9  0.0483394  0.0922928  0.05  0.15
3.03  0.712132  0.793115  0.7  0.9  0.0495618  0.093155  0.05  0.15
3.04  0.71527  0.795104  0.7  0.9  0.0507414  0.0938445  0.05  0.15
3.05  0.718331  0.797014  0.7  0.9  0.0518789  0.0944918  0.05  0.15
3.06  0.721314  0.798551  0.7  0.9  0.0529745  0.0950585  0.05  0.15
3.07  0.724222  0.800011  0.7  0.9  0.054029  0.095584  0.05  0.15
3.08  0.727056  0.80119  0.7  0.9  0.0550427  0.0960397  0.05  0.15
3.09  0.729817  0.802297  0.7  0.9  0.0560162  0.0964553  0.05  0.15
3.1  0.732507  0.803212  0.7  0.9  0.0569501  0.096794  0.05  0.15
3.11  0.735127  0.804058  0.7  0.9  0.057845  0.0970936  0.05  0.15
3.12  0.73768  0.804719  0.7  0.9  0.0587014  0.0973786  0.05  0.15
3.13  0.740168  0.805315  0.7  0.9  0.0595199  0.0976256  0.05  0.15
3.14  0.742591  0.805821  0.7  0.9  0.060301  0.0978168  0.05  0.15
3.15  0.744953  0.806266  0.7  0.9  0.0610454  0.0979712  0.05  0.15
3.16  0.747254  0.806583  0.7  0.9  0.0617536  0.0981531  0.05  0.15
3.17  0.749498  0.806841  0.7  0.9  0.0624261  0.0982993  0.05  0.15
3.18  0.751685  0.807022  0.7  0.9  0.0630635  0.0984583  0.05  0.15
3.19  0.753818  0.807149  0.7  0.9  0.0636661  0.0985826  0.05  0.15
3.2  0.755898  0.807259  0.7  0.9  0.0642346  0.0986867  0.05  0.15
3.21  0.757929  0.807319  0.7  0.9  0.0647693  0.0987569  0.05  0.15
3.22  0.759911  0.807323  0.7  0.9  0.0652706  0.098869  0.05  0.15
3.23  0.761846  0.80728  0.7  0.9  0.0657391  0.0989482  0.05  0.15
3.24  0.763737  0.807268  0.7  0.9  0.066175  0.0989991  0.05  0.15
3.25  0.765585  0.807213  0.7  0.9  0.0665787  0.0990179  0.05  0.15
3.26  0.767393  0.807105  0.7  0.9  0.0669506  0.0991063  0.05  0.15
3.27  0.769161  0.806959  0.7  0.9  0.067291  0.0991631  0.05  0.15
3.28  0.770893  0.806798  0.7  0.9  0.0676002  0.0992598  0.05  0.15
3.29  0.772589  0.806602  0.7  0.9  0.0678783  0.0993255  0.05  0.15
3.3  0.774252  0.806452  0.7  0.9  0.0681256  0.0993792  0.05  0.15
3.31  0.775883  0.806271  0.7  0.9  0.0683423  0.0994024  0.05  0.15
3.32  0.777485  0.806064  0.7  0.9  0.0685285  0.0994897  0.05  0.15
3.33  0.779059  0.80583  0.7  0.9  0.0686844  0.0995466  0.05  0.15
3.34  0.780606  0.805671  0.7  0.9  0.0688101  0.0995699  0.05  0.15
3.35  0.782129  0.805489  0.7  0.9  0.0689056  0.099563  0.05  0.15
3.36  0.783629  0.805259  0.7  0.9  0.068971  0.099648  0.05  0.15
3.37  0.785108  0.805009  0.7  0.9  0.0690064  0.0997028  0.05  0.15
3.38  0.786567  0.804755  0.7  0.9  0.0690116  0.0998072  0.05  0.15
3.39  0.788008  0.804484  0.7  0.9  0.0689867  0.0998813  0.05  0.15
3.4  0.789433  0.80428  0.7  0.9  0.0689316  0.0999346  0.05  0.15
3.41  0.790844  0.804061  0.7  0.9  0.068846  0.0999574  0.05  0.15
3.42  0.792242  0.803813  0.7  0.9  0.0687299  0.100056  0.05  0.15
3.43  0.793628  0.803554  0.7  0.9  0.0685831  0.100125  0.05  0.15
3.44  0.795005  0.80339  0.7  0.9  0.0684055  0.100143  0.05  0.15
3.45  0.796373  0.803218  0.7  0.9  0.0681967  0.100131  0.05  0.15
3.46  0.797735  0.802984  0.7  0.9  0.0679566  0.100224  0.05  0.15
3.47  0.799092  0.802746  0.7  0.9  0.0676848  0.100285  0.05  0.15
3.48  0.800445  0.8025  0.7  0.9  0.0673812  0.100397  0.05  0.15
3.49  0.801796  0.802251  0.7  0.9  0.0670451  0.100477  0.05  0.15
3.5  0.803146  0.80208  0.7  0.9  0.0666763  0.100521  0.05  0.15
3.51  0.804498  0.801909  0.7  0.9  0.0662744  0.100532  0.05  0.15
3.52  0.805852  0.801704  0.7  0.9  0.0658388  0.100619  0.05  0.15
3.53  0.80721  0.801502  0.7  0.9  0.0653691  0.100671  0.05  0.15
3.54  0.808574  0.801398  0.7  0.9  0.0648649  0.100663  0.05  0.15
3.55  0.809945  0.801301  0.7  0.9  0.0643256  0.100619  0.05  0.15
3.56  0.811324  0.801153  0.7  0.9  0.0637507  0.100664  0.05  0.15
3.57  0.812713  0.801014  0.7  0.9  0.0631396  0.100673  0.05  0.15
3.58  0.814114  0.80088  0.7  0.9  0.0624917  0.100709  0.05  0.15
3.59  0.815528  0.80076  0.7  0.9  0.0618064  0.100709  0.05  0.15
3.6  0.816956  0.800719  0.7  0.9  0.0610829  0.100661  0.05  0.15
3.61  0.8184  0.800694  0.7  0.9  0.0603207  0.100574  0.05  0.15
3.62  0.819861  0.800686  0.7  0.9  0.059519  0.100501  0.05  0.15
3.63  0.821341  0.800697  0.7  0.9  0.0586772  0.100387  0.05  0.15
3.64  0.822842  0.800759  0.7  0.9  0.0577944  0.10025  0.05  0.15
3.65  0.824364  0.800844  0.7  0.9  0.0568701  0.100071  0.05  0.15
3.66  0.825909  0.801031  0.7  0.9  0.0559034  0.0998156  0.05  0.15
3.67  0.827478  0.801243  0.7  0.9  0.0548937  0.0995173  0.05  0.15
3.68  0.829074  0.801579  0.7  0.9  0.0538403  0.0991202  0.05  0.15
3.69  0.830696  0.801941  0.7  0.9  0.0527425  0.0986789  0.05  0.15
3.7  0.832346  0.802362  0.7  0.9  0.0515997  0.0982026  0.05  0.15
3.71  0.834026  0.802812  0.7  0.9  0.0504112  0.0976806  0.05  0.15
3.72  0.835736  0.803591  0.7  0.9  0.0491764  0.0968508  0.05  0.15
3.73  0.837478  0.804403  0.7  1.1  0.0478949  0.0959742  -0.15  0.15
3.74  0.839252  0.805016  0.7  1.1  0.0465662  0.0953157  -0.15  0.15
3.75  0.84106  0.805664  0.7  1.1  0.0451898  0.0946094  -0.15  0.15
3.76  0.842902  0.806041  0.7  1.1  0.0437652  0.0924884  -0.15  0.15
3.77  0.844781  0.806455  0.7  1.1  0.0422928  0.0903196  -0.15  0.15
3.78  0.846697  0.807738  0.7  1.1  0.0407734  0.0876071  -0.15  0.15
3.79  0.848651  0.809058  0.7  1.1  0.0392081  0.0848486  -0.15  0.15
3.8  0.850644  0.811003  0.7  1.1  0.0375982  0.0817467  -0.15  0.15
3.81  0.852676  0.812988  0.7  1.1  0.035945  0.0786015  -0.15  0.15
3.82  0.854746  0.815606  0.7  1.1  0.03425  0.0750602  -0.15  0.15
3.83  0.856855  0.818263  0.7  1.1  0.0325151  0.0714789  -0.15  0.15
3.84  0.859002  0.821282  0.7  1.1  0.0307419  0.0677497  -0.15  0.15
3.85  0.861185  0.824339  0.7  1.1  0.0289325  0.0639843  -0.15  0.15
3.86  0.863405  0.827883  0.7  1.1  0.0270889  0.0598994  -0.15  0.15
3.87  0.865659  0.831463  0.7  1.1  0.025213  0.0557823  -0.15  0.15
3.88  0.867947  0.835387  0.7  1.1  0.0233072  0.0514685  -0.15  0.15
3.89  0.870267  0.839343  0.7  1.1  0.0213739  0.047127  -0.15  0.15
3.9  0.872617  0.843471  0.7  1.1  0.0194152  0.0427519  -0.15  0.15
3.91  0.874996  0.847627  0.7  1.1  0.0174338  0.0383539  -0.15  0.15
3.92  0.877402  0.852058  0.7  1.1  0.0154318  0.0337798  -0.15  0.15
3.93  0.879832  0.856513  0.7  1.1  0.0134119  0.0291876  -0.15  0.15
3.94  0.882285  0.861018  0.7  1.1  0.0113765  0.0246584  -0.15  0.15
3.95  0.884759  0.865544  0.7  1.1  0.00932803  0.0201161  -0.15  0.15
3.96  0.887252  0.870297  0.7  1.1  0.00726905  0.0153991  -0.15  0.15
3.97  0.889761  0.875066  0.7  1.1  0.00520211  0.0106741  -0.15  0.15
3.98  0.892285  0.879956  0.7  1.1  0.00312982  0.00588291  -0.15  0.15
3.99  0.894821  0.884857  0.7  1.1  0.00105483  0.00108907  -0.15  0.15
4  0.897367  0.889747  0.7  1.1  -0.00102021  -0.00362422  -0.15  0.15
4.01  0.89992  0.894644  0.7  1.1  -0.0030927  -0.00833496  -0.15  0.15
4.02  0.902478  0.899619  0.7  1.1  -0.00516004  -0.0131061  -0.15  0.15
4.03  0.905039  0.904597  0.7  1.1  -0.00721959  -0.0178694  -0.15  0.15
4.04  0.907601  0.909542  0.7  1.1  -0.00926872  -0.0225334  -0.15  0.15
4.05  0.91016  0.914485  0.7  1.1  -0.0113048  -0.0271844  -0.15  0.15
4.06  0.912716  0.919414  0.7  1.1  -0.0133254  -0.0318176  -0.15  0.15
4.07  0.915264  0.924338  0.7  1.1  -0.0153279  -0.0364327  -0.15  0.15
4.08  0.917804  0.929319  0.7  1.1  -0.0173096  -0.0409043  -0.15  0.15
4.09  0.920333  0.934288  0.7  1.1  -0.0192683  -0.0453528  -0.15  0.15
4.1  0.922848  0.939289  0.7  1.1  -0.0212014  -0.049651  -0.15  0.15
4.11  0.925347  0.944274  0.7  1.1  -0.0231067  -0.0539212  -0.15  0.15
4.12  0.927827  0.949037  0.7  1.1  -0.0249817  -0.0579102  -0.15  0.15
4.13  0.930287  0.953779  0.9  1.1  -0.0268246  -0.0618669  -0.15  -0.05
4.14  0.932723  0.95872  0.9  1.1  -0.028633  -0.0659142  -0.15  -0.05
4.15  0.935134  0.963635  0.9  1.1  -0.0304049  -0.0699249  -0.15  -0.05
4.16  0.937517  0.968188  0.9  1.1  -0.0321382  -0.072976  -0.15  -0.05
4.17  0.93987  0.972712  0.9  1.1  -0.0338316  -0.0759871  -0.15  -0.05
4.18  0.942191  0.976453  0.9  1.1  -0.0354836  -0.0784508  -0.15  -0.05
4.19  0.944479  0.980161  0.9  1.1  -0.0370936  -0.0808723  -0.15  -0.05
4.2  0.946731  0.983264  0.9  1.1  -0.0386608  -0.0828358  -0.15  -0.05
4.21  0.948948  0.986331  0.9  1.1  -0.0401846  -0.084756  -0.15  -0.05
4.22  0.951128  0.988843  0.9  1.1  -0.0416648  -0.0863399  -0.15  -0.05
4.23  0.953271  0.991317  0.9  1.1  -0.0431013  -0.0878801  -0.15  -0.05
4.24  0.955377  0.993406  0.9  1.1  -0.0444938  -0.0891195  -0.15  -0.05
4.25  0.957446  0.995457  0.9  1.1  -0.0458427  -0.0903152  -0.15  -0.05
4.26  0.959478  0.9971  0.9  1.1  -0.047148  -0.0913208  -0.15  -0.05
4.27  0.961472  0.998707  0.9  1.1  -0.04841  -0.0922831  -0.15  -0.05
4.28  0.963431  1  0.9  1.1  -0.0496291  -0.0930884  -0.15  -0.05
4.29  0.965353  1.00126  0.9  1.1  -0.0508055  -0.0938511  -0.15  -0.05
4.3  0.96724  1.00232  0.9  1.1  -0.0519398  -0.0944697  -0.15  -0.05
4.31  0.969093  1.00334  0.9  1.1  -0.0530324  -0.0950467  -0.15  -0.05
4.32  0.970912  1.00413  0.9  1.1  -0.0540838  -0.0955505  -0.15  -0.05
4.33  0.972699  1.00488  0.9  1.1  -0.0550946  -0.0960137  -0.15  -0.05
4.34  0.974454  1.00553  0.9  1.1  -0.0560653  -0.0963805  -0.15  -0.05
4.35  0.976179  1.00616  0.9  1.1  -0.0569965  -0.0967078  -0.15  -0.05
4.36  0.977875  1.00659  0.9  1.1  -0.0578887  -0.0970224  -0.15  -0.05
4.37  0.979542  1.00699  0.9  1.1  -0.0587427  -0.0972988  -0.15  -0.05
4.38  0.981182  1.00726  0.9  1.1  -0.0595588  -0.0975581  -0.15  -0.05
4.39  0.982797  1.00751  0.9  1.1  -0.0603377  -0.0977803  -0.15  -0.05
4.4  0.984388  1.00772  0.9  1.1  -0.0610799  -0.0979636  -0.15  -0.05
4.41  0.985956  1.00791  0.9  1.1  -0.0617859  -0.0981108  -0.15  -0.05
4.42  0.987502  1.00798  0.9  1.1  -0.0624564  -0.0982789  -0.15  -0.05
4.43  0.989028  1.00803  0.9  1.1  -0.0630917  -0.0984119  -0.15  -0.05
4.44  0.990536  1.0081  0.9  1.1  -0.0636924  -0.0985095  -0.15  -0.05
4.45  0.992026  1.00816  0.9  1.1  -0.064259  -0.0985729  -0.15  -0.05
4.46  0.993501  1.00809  0.9  1.1  -0.064792  -0.0986893  -0.15  -0.05
4.47  0.994961  1.008  0.9  1.1  -0.0652917  -0.0987725  -0.15  -0.05
4.48  0.996408  1.00786  0.9  1.1  -0.0657587  -0.0988858  -0.15  -0.05
4.49  0.997845  1.0077  0.9  1.1  -0.0661931  -0.0989665  -0.15  -0.05
4.5  0.999271  1.00757  0.9  1.1  -0.0665955  -0.0990347  -0.15  -0.05
4.51  1.00069  1.00744  0.9  1.1  -0.066966  -0.0990711  -0.15  -0.05
4.52  1.0021  1.00723  0.9  1.1  -0.0673051  -0.0991625  -0.15  -0.05
4.53  1.00351  1.007  0.9  1.1  -0.0676129  -0.0992228  -0.15  -0.05
4.54  1.00491  1.00687  0.9  1.1  -0.0678898  -0.0992544  -0.15  -0.05
4.55  1.00631  1.00673  0.9  1.1  -0.0681359  -0.0992553  -0.15  -0.05
4.56  1.00771  1.00647  0.9  1.1  -0.0683515  -0.0993379  -0.15  -0.05
4.57  1.00912  1.0062  0.9  1.1  -0.0685368  -0.0993902  -0.15  -0.05
4.58  1.01052  1.00589  0.9  1.1  -0.0686918  -0.0994883  -0.15  -0.05
4.59  1.01193  1.00558  0.9  1.1  -0.0688166  -0.0995562  -0.15  -0.05
4.6  1.01335  1.00535  0.9  1.1  -0.0689113  -0.0996088  -0.15  -0.05
4.61  1.01477  1.00512  0.9  1.1  -0.0689759  -0.0996313  -0.15  -0.05
4.62  1.01621  1.0048  0.9  1.1  -0.0690104  -0.0997248  -0.15  -0.05
4.63  1.01765  1.00449  0.9  1.1  -0.0690149  -0.0997881  -0.15  -0.05
4.64  1.01911  1.00431  0.9  1.1  -0.0689892  -0.0998101  -0.15  -0.05
4.65  1.02058  1.00414  0.9  1.1  -0.0689333  -0.0998019  -0.15  -0.05
4.66  1.02207  1.00382  0.9  1.1  -0.0688471  -0.0998937  -0.15  -0.05
4.67  1.02357  1.00351  0.9  1.1  -0.0687305  -0.0999551  -0.15  -0.05
4.68  1.0251  1.00315  0.9  1.1  -0.0685833  -0.100068  -0.15  -0.05
4.69  1.02665  1.00281  0.9  1.1  -0.0684052  -0.10015  -0.15  -0.05
4.7  1.02822  1.00257  0.9  1.1  -0.068196  -0.100204  -0.15  -0.05
4.71  1.02981  1.00235  0.9  1.1  -0.0679554  -0.100226  -0.15  -0.05
4.72  1.03143  1.00202  0.9  1.1  -0.0676833  -0.100327  -0.15  -0.05
4.73  1.03308  1.00172  0.9  1.1  -0.0673791  -0.100396  -0.15  -0.05
4.74  1.03477  1.00158  0.9  1.1  -0.0670425  -0.100408  -0.15  -0.05
4.75  1.03648  1.00147  0.9  1.1  -0.0666733  -0.100387  -0.15  -0.05
4.76  1.03823  1.00119  0.9  1.1  -0.066271  -0.10047  -0.15  -0.05
4.77  1.04002  1.00094  0.9  1.1  -0.0658352  -0.10052  -0.15  -0.05
4.78  1.04184  1.00065  0.9  1.1  -0.0653653  -0.100615  -0.15  -0.05
4.79  1.0437  1.00039  0.9  1.1  -0.064861  -0.100675  -0.15  -0.05
4.8  1.04561  1.00026  0.9  1.1  -0.0643215  -0.100693  -0.15  -0.05
4.81  1.04756  1.00017  0.9  1.1  -0.0637464  -0.100675  -0.15  -0.05
4.82  1.04956  0.999994  0.9  1.1  -0.0631351  -0.100716  -0.15  -0.05
4.83  1.0516  0.99987  0.9  1.1  -0.0624869  -0.100719  -0.15  -0.05
4.84  1.0537  0.999885  0.9  1.1  -0.0618013  -0.100669  -0.15  -0.05
4.85  1.05585  0.999952  0.9  1.1  -0.0610776  -0.100582  -0.15  -0.05
4.86  1.05805  0.999972  0.9  1.1  -0.0603152  -0.100533  -0.15  -0.05
4.87  1.06031  1.00005  0.9  1.1  -0.0595134  -0.100445  -0.15  -0.05
4.88  1.06263  1.00018  0.9  1.1  -0.0586714  -0.100346  -0.15  -0.05
4.89  1.06501  1.00037  0.9  1.1  -0.0577886  -0.100205  -0.15  -0.05
4.9  1.06746  1.00068  0.9  1.1  -0.0568643  -0.100018  -0.15  -0.05
4.91  1.06997  1.00105  0.9  1.1  -0.0558976  -0.0997879  -0.15  -0.05
4.92  1.07255  1.00163  0.9  1.1  -0.054888  -0.0994687  -0.15  -0.05
4.93  1.07519  1.00228  0.9  1.1  -0.0538346  -0.0991059  -0.15  -0.05
4.94  1.07791  1.00285  0.9  1.1  -0.0527369  -0.0987942  -0.15  -0.05
4.95  1.0807  1.0035  0.9  1.1  -0.051594  -0.0984374  -0.15  -0.05
4.96  1.08357  1.00482  0.9  1.1  -0.0504053  -0.0977535  -0.15  -0.05
4.97  1.08652  1.00621  0.9  1.1  -0.0491702  -0.0970231  -0.15  -0.05
4.98  1.08954  1.00819  0.9  1.1  -0.0478882  -0.0960131  -0.15  -0.05
4.99  1.09264  1.01025  0.9  1.5  -0.046559  -0.094956  -0.15  0.15
5  1.09583  1.01232  0.9  1.5  -0.0451824  -0.0939002  -0.15  0.15
